,OBJECTID,SEQ_ID,DRIVER_ID,DEVICE_ID,INVOKE_CODE,STATUS,HEADING,GPS_STATUS,LOCATION_MESSAGE,MAP_HEADING,PVT_TYPE,VEHICLE_LABEL,SPEED,DIRECTION,STOP_DURATION,LONGITUDE,LATITUDE,LOCATION_TIME,LOCAL_TIME,DATE,BUILDING_NUMBER,STREET,CITY,STATE_ID,ZIP,CROSS_STREET,COUNTRY,LOCATION
137965,5347618,63420181,NCID,440233,8,0,355,0,MB2147-H08205 02/07/2015 12:42:24 AM EST 24 mph,5.1,MOVING UPDATE,MB2147-H08205,24.855,N,0,-71.05704917,42.34058944,2015-02-07 05:42:24.0000000,2015-02-07 00:42:24.0000000,02/07/15,NA,00:42:24.00,BOSTON,MA,2127,A ST,US,5347643
137967,5347621,63420193,NCID,426379,8,0,58,0,SNOW355 02/07/2015 12:37:34 AM EST 11 mph,10.2,MOVING UPDATE,SNOW355,11.185,NE,0,-71.07992833,42.30569944,2015-02-07 05:37:34.0000000,2015-02-07 00:37:34.0000000,02/07/15,125,00:37:34.00,BOSTON,MA,2121,WASHINGTON ST,US,5347646
137968,5347622,63420194,NCID,426393,8,0,354,0,SNOW362 02/07/2015 12:38:31 AM EST 8 mph,14.1,MOVING UPDATE,SNOW362,8.699,N,0,-71.03898694,42.34411417,2015-02-07 05:38:36.0000000,2015-02-07 00:38:36.0000000,02/07/15,693,00:38:36.00,BOSTON,MA,2210,SUMMER ST,US,5347647
137969,5347623,63420195,NCID,426315,8,0,264,0,SNOW323 02/07/2015 12:39:58 AM EST 26 mph,19.7,MOVING UPDATE,SNOW323,26.719,W,0,-71.13993444,42.28618361,2015-02-07 05:39:58.0000000,2015-02-07 00:39:58.0000000,02/07/15,219,00:39:58.00,BOSTON,MA,2131,COLBERG AVE,US,5347648
137971,5347625,63420201,NCID,440233,8,0,292,0,MB2147-H08205 02/07/2015 12:43:24 AM EST 5 mph,5.7,MOVING UPDATE,MB2147-H08205,5.592,W,0,-71.06074667,42.34177639,2015-02-07 05:43:24.0000000,2015-02-07 00:43:24.0000000,02/07/15,23,00:43:24.00,BOSTON,MA,2127,RAMP-,US,5347650
137972,5347626,63420202,NCID,426379,8,0,24,0,SNOW355 02/07/2015 12:40:54 AM EST 15 mph,10.2,MOVING UPDATE,SNOW355,15.534,NE,0,-71.06717694,42.31489417,2015-02-07 05:40:54.0000000,2015-02-07 00:40:54.0000000,02/07/15,502,00:40:54.00,BOSTON,MA,2125,BIRD ST,US,5347651
137973,5347627,63420203,NCID,319047,2,0,357,0,MB2769-H11202 02/07/2015 12:43:23 AM EST 1 mph,5.1,STOP,MB2769-H11202,1.864,N,0,-71.11311472,42.32267056,2015-02-07 05:43:22.0000000,2015-02-07 00:43:22.0000000,02/07/15,33,00:43:22.00,BOSTON,MA,2130,ZAMORA CT,US,5347652
137974,5347628,63420204,NCID,426315,8,0,279,0,SNOW323 02/07/2015 12:42:13 AM EST 17 mph,19.7,MOVING UPDATE,SNOW323,17.398,W,0,-71.15066333,42.28740694,2015-02-07 05:42:13.0000000,2015-02-07 00:42:13.0000000,02/07/15,1757,00:42:13.00,BOSTON,MA,2132,REDLANDS RD,US,5347653
137976,5347630,63420206,NCID,426379,8,0,36,0,SNOW355 02/07/2015 12:42:05 AM EST 15 mph,10.2,MOVING UPDATE,SNOW355,15.534,NE,0,-71.06579278,42.31658389,2015-02-07 05:42:05.0000000,2015-02-07 00:42:05.0000000,02/07/15,566,00:42:05.00,BOSTON,MA,2125,CUSHING AVE,US,5347655
137978,5347632,63420208,NCID,440175,8,0,186,0,MB2286-H08221 02/07/2015 12:42:38 AM EST 20 mph,29.5,MOVING UPDATE,MB2286-H08221,20.505,S,0,-71.09853417,42.32465111,2015-02-07 05:42:36.0000000,2015-02-07 00:42:36.0000000,02/07/15,1513,00:42:36.00,BOSTON,MA,2119,PIERRE LALLEMENT BIKE PATH,US,5347657
137981,5347635,63420211,NCID,319069,8,0,10,0,MB335-H12231 02/07/2015 12:42:57 AM EST 26 mph,5.1,MOVING UPDATE,MB335-H12231,26.719,N,0,-71.06272889,42.29144028,2015-02-07 05:42:57.0000000,2015-02-07 00:42:57.0000000,02/07/15,1729,00:42:57.00,BOSTON,MA,2124,ST MARKS RD,US,5347660
137982,5347636,63420212,NCID,440783,5,0,154,0,MB1933-H08222 02/07/2015 12:43:39 AM EST 6 mph,18.4,MOVING CONFIRMATION,MB1933-H08222,6.214,SE,0,-71.15320306,42.34635806,2015-02-07 05:43:39.0000000,2015-02-07 00:43:39.0000000,02/07/15,55,00:43:39.00,BOSTON,MA,2135,EULITA TER,US,5347661
137983,5347637,63420213,NCID,426325,8,0,201,0,SNOW328 02/07/2015 12:39:46 AM EST 17 mph,20.5,MOVING UPDATE,SNOW328,17.398,S,0,-71.11357361,42.31675,2015-02-07 05:39:46.0000000,2015-02-07 00:39:46.0000000,02/07/15,551,00:39:46.00,BOSTON,MA,2130,BEAUFORT RD,US,5347662
137984,5347640,63420216,NCID,440783,3,0,382,0,MB1933-H08222 02/07/2015 12:43:36 AM EST 0 mph,18,MOVING,MB1933-H08222,0,N,0,-71.15323833,42.34640167,2015-02-07 05:43:38.0000000,2015-02-07 00:43:38.0000000,02/07/15,55,00:43:38.00,BOSTON,MA,2135,EULITA TER,US,5347665
137985,5347641,63420217,NCID,426325,8,0,177,0,SNOW328 02/07/2015 12:40:56 AM EST 6 mph,20.5,MOVING UPDATE,SNOW328,6.214,S,0,-71.11411556,42.31376222,2015-02-07 05:40:56.0000000,2015-02-07 00:40:56.0000000,02/07/15,629,00:40:56.00,BOSTON,MA,2130,LESTER PL,US,5347666
137986,5347642,63420218,NCID,319037,8,0,22,0,MB3066-H12307 02/07/2015 12:42:47 AM EST 5 mph,5.1,MOVING UPDATE,MB3066-H12307,5.592,N,0,-71.0604575,42.29892583,2015-02-07 05:42:46.0000000,2015-02-07 00:42:46.0000000,02/07/15,1516,00:42:46.00,BOSTON,MA,2122,PARK ST,US,5347667
137987,5347643,63420219,NCID,426325,8,0,228,0,SNOW328 02/07/2015 12:42:01 AM EST 17 mph,20.6,MOVING UPDATE,SNOW328,17.398,SW,0,-71.1158,42.30961,2015-02-07 05:42:01.0000000,2015-02-07 00:42:01.0000000,02/07/15,787,00:42:01.00,BOSTON,MA,2130,SOUTH ST,US,5347668
137988,5347644,63420220,NCID,440795,3,1,382,0,MB942-H06206 02/07/2015 12:35:39 AM EST Stop: 0H:8M,5,MOVING,MB942-H06206,0,,480,-71.15626806,42.25766583,2015-02-07 05:43:43.0000000,2015-02-07 00:43:43.0000000,02/07/15,345,00:43:43.00,BOSTON,MA,2132,BIRCHWOOD ST,US,5347669
137989,5347645,63420221,NCID,440795,5,0,349,0,MB942-H06206 02/07/2015 12:43:43 AM EST 6 mph,5.1,MOVING CONFIRMATION,MB942-H06206,6.214,N,0,-71.15618917,42.25755056,2015-02-07 05:43:44.0000000,2015-02-07 00:43:44.0000000,02/07/15,352,00:43:44.00,BOSTON,MA,2132,BIRCHWOOD ST,US,5347670
137991,5347647,63420223,NCID,449399,8,0,303,0,MB2895-H13209 02/07/2015 12:43:11 AM EST 9 mph,6.8,MOVING UPDATE,MB2895-H13209,9.321,NW,0,-71.04223806,42.37175889,2015-02-07 05:43:10.0000000,2015-02-07 00:43:10.0000000,02/07/15,20,00:43:10.00,BOSTON,MA,2128,BORDER ST,US,5347672
137992,5347648,63420224,NCID,426325,8,0,261,0,SNOW328 02/07/2015 12:43:07 AM EST 22 mph,20.7,MOVING UPDATE,SNOW328,22.369,W,0,-71.11827306,42.3088,2015-02-07 05:43:07.0000000,2015-02-07 00:43:07.0000000,02/07/15,835,00:43:07.00,BOSTON,MA,2130,ALDWORTH ST,US,5347673
137993,5347650,63420227,NCID,440215,3,1,382,0,MB1991-H10506 02/07/2015 12:34:22 AM EST Stop: 0H:9M,5,MOVING,MB1991-H10506,0,,560,-71.15605417,42.25750444,2015-02-07 05:43:46.0000000,2015-02-07 00:43:46.0000000,02/07/15,354,00:43:46.00,BOSTON,MA,2132,BIRCHWOOD ST,US,5347675
137994,5347651,63420228,NCID,440215,5,0,352,0,MB1991-H10506 02/07/2015 12:43:46 AM EST 5 mph,5.1,MOVING CONFIRMATION,MB1991-H10506,5.592,N,0,-71.156175,42.25748889,2015-02-07 05:43:47.0000000,2015-02-07 00:43:47.0000000,02/07/15,354,00:43:47.00,BOSTON,MA,2132,BIRCHWOOD ST,US,5347676
137996,5347653,63420230,NCID,464609,2,0,175,0,MB791-H14302 02/07/2015 12:43:48 AM EST 0 mph,2.5,STOP,MB791-H14302,0,S,0,-71.10645778,42.30745389,2015-02-07 05:43:49.0000000,2015-02-07 00:43:49.0000000,02/07/15,3450,00:43:49.00,BOSTON,MA,2130,UNION AVE,US,5347678
137997,5347654,63420241,NCID,426325,8,0,207,0,SNOW328 02/07/2015 12:38:41 AM EST 17 mph,20.6,MOVING UPDATE,SNOW328,17.398,SW,0,-71.11058028,42.32104694,2015-02-07 05:38:41.0000000,2015-02-07 00:38:41.0000000,02/07/15,419,00:38:41.00,BOSTON,MA,2130,BARBARA ST,US,5347679
137999,5347656,63420243,NCID,440783,2,0,150,0,MB1933-H08222 02/07/2015 12:43:36 AM EST 2 mph,18.4,STOP,MB1933-H08222,2.485,SE,0,-71.15323833,42.34640167,2015-02-07 05:43:35.0000000,2015-02-07 00:43:35.0000000,02/07/15,55,00:43:35.00,BOSTON,MA,2135,EULITA TER,US,5347681
138000,5347657,63420244,NCID,319045,8,0,159,0,MB2274-H12206 02/07/2015 12:43:14 AM EST 30 mph,5.5,MOVING UPDATE,MB2274-H12206,30.447,S,0,-71.17226611,42.28401278,2015-02-07 05:43:13.0000000,2015-02-07 00:43:13.0000000,02/07/15,1105,00:43:13.00,BOSTON,MA,2132,BAKER ST,US,5347682
138003,5347660,63420247,NCID,456225,8,0,94,0,MB90-H14316 02/07/2015 12:43:10 AM EST 34 mph,9.3,MOVING UPDATE,MB90-H14316,34.797,E,0,-71.14241222,42.28783806,2015-02-07 05:43:10.0000000,2015-02-07 00:43:10.0000000,02/07/15,1050,00:43:10.00,BOSTON,MA,2131,EDGEMONT ST,US,5347685
138004,5347661,63420248,NCID,318975,8,0,102,0,MB965-H12215 02/07/2015 12:43:38 AM EST 13 mph,5.3,MOVING UPDATE,MB965-H12215,13.049,E,0,-71.06196278,42.36341194,2015-02-07 05:43:36.0000000,2015-02-07 00:43:36.0000000,02/07/15,98,00:43:36.00,BOSTON,MA,2114,LANCASTER ST,US,5347686
138005,5347663,63420251,NCID,319047,3,0,382,0,MB2769-H11202 02/07/2015 12:43:23 AM EST 0 mph,5,MOVING,MB2769-H11202,0,N,40,-71.11311472,42.32267056,2015-02-07 05:44:05.0000000,2015-02-07 00:44:05.0000000,02/07/15,33,00:44:05.00,BOSTON,MA,2130,ZAMORA CT,US,5347688
138006,5347664,63420252,NCID,319047,5,0,99,0,MB2769-H11202 02/07/2015 12:44:06 AM EST 5 mph,5.3,MOVING CONFIRMATION,MB2769-H11202,5.592,E,0,-71.11299333,42.323095,2015-02-07 05:44:06.0000000,2015-02-07 00:44:06.0000000,02/07/15,10,00:44:06.00,BOSTON,MA,2130,ZAMORA ST,US,5347689
138007,5347666,63420254,NCID,426447,2,0,382,0,SNOW389 02/07/2015 12:37:25 AM EST 0 mph,17,STOP,SNOW389,0,N,0,-71.06372222,42.33397528,2015-02-07 05:37:25.0000000,2015-02-07 00:37:25.0000000,02/07/15,NA,00:37:25.00,BOSTON,MA,2118,FRONTAGE RD,US,5347691
138010,5347672,63420278,NCID,426427,5,0,313,0,SNOW379 02/07/2015 12:39:15 AM EST 19 mph,4.8,MOVING CONFIRMATION,SNOW379,19.884,NW,0,-71.03503861,42.34663528,2015-02-07 05:39:15.0000000,2015-02-07 00:39:15.0000000,02/07/15,308,00:39:15.00,BOSTON,MA,2210,HARBOR ST,US,5347697
138012,5347674,63420280,NCID,318985,8,0,168,0,MB2962-H13305 02/07/2015 12:43:22 AM EST 6 mph,5.5,MOVING UPDATE,MB2962-H13305,6.214,S,0,-71.05712833,42.32912694,2015-02-07 05:43:20.0000000,2015-02-07 00:43:20.0000000,02/07/15,607,00:43:20.00,BOSTON,MA,2127,BOSTON ST,US,5347699
138014,5347676,63420282,NCID,426447,8,0,274,0,SNOW389 02/07/2015 12:40:16 AM EST 17 mph,17.7,MOVING UPDATE,SNOW389,17.398,W,0,-71.06058417,42.320135,2015-02-07 05:40:16.0000000,2015-02-07 00:40:16.0000000,02/07/15,728,00:40:16.00,BOSTON,MA,2125,E COTTAGE ST,US,5347701
138015,5347677,63420283,NCID,319097,2,0,64,0,MB2184-H11201 02/07/2015 12:44:13 AM EST 0 mph,5.2,STOP,MB2184-H11201,0,NE,0,-71.07078722,42.35953083,2015-02-07 05:44:11.0000000,2015-02-07 00:44:11.0000000,02/07/15,130,00:44:11.00,BOSTON,MA,2114,REVERE ST,US,5347702
138016,5347678,63420284,NCID,426427,2,0,382,0,SNOW379 02/07/2015 12:42:01 AM EST 0 mph,4,STOP,SNOW379,0,N,0,-71.04203389,42.35021333,2015-02-07 05:42:01.0000000,2015-02-07 00:42:01.0000000,02/07/15,182,00:42:01.00,BOSTON,MA,2210,COMMONWEALTH PIER,US,5347703
138018,5347680,63420286,NCID,426447,8,0,213,0,SNOW389 02/07/2015 12:41:21 AM EST 31 mph,17.6,MOVING UPDATE,SNOW389,31.069,SW,0,-71.06305167,42.31941083,2015-02-07 05:41:21.0000000,2015-02-07 00:41:21.0000000,02/07/15,670,00:41:21.00,BOSTON,MA,2125,EASTMAN ST,US,5347705
138020,5347685,63420293,NCID,426447,2,0,382,0,SNOW389 02/07/2015 12:44:31 AM EST 0 mph,17,STOP,SNOW389,0,N,0,-71.06822306,42.31329556,2015-02-07 05:44:31.0000000,2015-02-07 00:44:31.0000000,02/07/15,458,00:44:31.00,BOSTON,MA,2125,SAYWARD ST,US,5347710
138024,5347690,63420298,NCID,440175,8,0,207,0,MB2286-H08221 02/07/2015 12:43:38 AM EST 15 mph,29.6,MOVING UPDATE,MB2286-H08221,15.534,SW,0,-71.09940556,42.32017278,2015-02-07 05:43:36.0000000,2015-02-07 00:43:36.0000000,02/07/15,81,00:43:36.00,BOSTON,MA,2119,AMORY TER,US,5347715
138026,5347694,63420302,NCID,319045,8,0,228,0,MB2274-H12206 02/07/2015 12:44:14 AM EST 17 mph,5.6,MOVING UPDATE,MB2274-H12206,17.398,SW,0,-71.17218222,42.27737056,2015-02-07 05:44:13.0000000,2015-02-07 00:44:13.0000000,02/07/15,1271,00:44:13.00,BOSTON,MA,2132,GARDNER ST,US,5347719
138028,5347698,63420306,NCID,449399,8,0,120,0,MB2895-H13209 02/07/2015 12:44:11 AM EST 14 mph,6.4,MOVING UPDATE,MB2895-H13209,14.913,SE,0,-71.04363778,42.37069667,2015-02-07 05:44:10.0000000,2015-02-07 00:44:10.0000000,02/07/15,18,00:44:10.00,BOSTON,MA,2128,NEW ST,US,5347723
138029,5347699,63420316,NCID,456225,8,0,126,0,MB90-H14316 02/07/2015 12:44:10 AM EST 26 mph,9.4,MOVING UPDATE,MB90-H14316,26.719,SE,0,-71.13322806,42.28779917,2015-02-07 05:44:10.0000000,2015-02-07 00:44:10.0000000,02/07/15,62,00:44:10.00,BOSTON,MA,2131,BROOKFIELD ST,US,5347724
138032,5347703,63420328,NCID,440215,8,0,349,0,MB1991-H10506 02/07/2015 12:44:45 AM EST 11 mph,5.1,MOVING UPDATE,MB1991-H10506,11.185,N,0,-71.15632139,42.25832222,2015-02-07 05:44:46.0000000,2015-02-07 00:44:46.0000000,02/07/15,312,00:44:46.00,BOSTON,MA,2132,JESHURUN ST,US,5347728
138037,5347710,63420341,NCID,319073,8,0,76,0,MB3043-H12209 02/07/2015 12:44:43 AM EST 13 mph,5.3,MOVING UPDATE,MB3043-H12209,13.67,E,0,-71.01217056,42.38571194,2015-02-07 05:44:42.0000000,2015-02-07 00:44:42.0000000,02/07/15,884,00:44:42.00,BOSTON,MA,2128,BRANDYWYNE DR,US,5347735
138040,5347714,63420347,NCID,426307,2,0,382,0,SNOW319 02/07/2015 12:44:13 AM EST 0 mph,29,STOP,SNOW319,0,N,0,-71.0559975,42.38142889,2015-02-07 05:44:13.0000000,2015-02-07 00:44:13.0000000,02/07/15,150,00:44:13.00,BOSTON,MA,2129,CHELSEA ST,US,5347739
138043,5347717,63420351,NCID,426307,8,0,117,0,SNOW319 02/07/2015 12:40:38 AM EST 1 mph,29.4,MOVING UPDATE,SNOW319,1.864,SE,0,-71.06091139,42.381665,2015-02-07 05:40:38.0000000,2015-02-07 00:40:38.0000000,02/07/15,267,00:40:38.00,BOSTON,MA,2129,TERMINAL ST,US,5347742
138045,5347719,63420353,NCID,440175,8,0,208,0,MB2286-H08221 02/07/2015 12:45:38 AM EST 15 mph,29.6,MOVING UPDATE,MB2286-H08221,15.534,SW,0,-71.10684694,42.31077194,2015-02-07 05:45:36.0000000,2015-02-07 00:45:36.0000000,02/07/15,527,00:45:36.00,BOSTON,MA,2130,PIERRE LALLEMENT BIKE PATH,US,5347744
138048,5347724,63420358,NCID,319045,8,0,355,0,MB2274-H12206 02/07/2015 12:45:14 AM EST 22 mph,5.1,MOVING UPDATE,MB2274-H12206,22.369,N,0,-71.17708528,42.28061917,2015-02-07 05:45:13.0000000,2015-02-07 00:45:13.0000000,02/07/15,334,00:45:13.00,BOSTON,MA,2132,RIVERMOOR ST,US,5347749
138050,5347729,63420363,NCID,319037,8,0,64,0,MB3066-H12307 02/07/2015 12:45:06 AM EST 5 mph,5.2,MOVING UPDATE,MB3066-H12307,5.592,NE,0,-71.0581175,42.29943694,2015-02-07 05:45:05.0000000,2015-02-07 00:45:05.0000000,02/07/15,101,00:45:05.00,BOSTON,MA,2122,ADAMS ST,US,5347754
138051,5347730,63420364,NCID,449399,8,0,121,0,MB2895-H13209 02/07/2015 12:45:27 AM EST 6 mph,6.4,MOVING UPDATE,MB2895-H13209,6.214,SE,0,-71.04090111,42.36938417,2015-02-07 05:45:26.0000000,2015-02-07 00:45:26.0000000,02/07/15,163,00:45:26.00,BOSTON,MA,2128,CLIPPER SHIP LN,US,5347755
138056,5347735,63420383,NCID,440129,37,1,382,0,MB2136-H08202 02/07/2015 12:37:49 AM EST Stop: 0H:8M,5,OTHER,MB2136-H08202,0,,480,-71.11428806,42.31160333,2015-02-07 05:45:53.0000000,2015-02-07 00:45:53.0000000,02/07/15,706,00:45:53.00,BOSTON,MA,2130,BURROUGHS ST,US,5347760
138057,5347736,63420384,NCID,440233,2,0,139,0,MB2147-H08205 02/07/2015 12:45:56 AM EST 0 mph,5.4,STOP,MB2147-H08205,0.621,SE,0,-71.06144194,42.34126472,2015-02-07 05:45:56.0000000,2015-02-07 00:45:56.0000000,02/07/15,NA,00:45:56.00,BOSTON,MA,2118,,US,5347761
138059,5347740,63420388,NCID,440783,2,0,322,0,MB1933-H08222 02/07/2015 12:45:59 AM EST 1 mph,18.8,STOP,MB1933-H08222,1.243,NW,0,-71.15297278,42.3462525,2015-02-07 05:45:58.0000000,2015-02-07 00:45:58.0000000,02/07/15,60,00:45:58.00,BOSTON,MA,2135,EULITA TER,US,5347765
138060,5347743,63420391,NCID,426385,8,0,291,0,SNOW358 02/07/2015 12:08:55 AM EST 6 mph,23.7,MOVING UPDATE,SNOW358,6.214,W,0,-71.03995778,42.34772444,2015-02-07 05:08:55.0000000,2015-02-07 00:08:55.0000000,02/07/15,629,00:08:55.00,BOSTON,MA,2210,D ST,US,5347768
138061,5347746,63420409,NCID,426385,8,0,225,0,SNOW358 02/07/2015 12:11:05 AM EST 13 mph,23.6,MOVING UPDATE,SNOW358,13.049,SW,0,-71.0439275,42.34916194,2015-02-07 05:11:05.0000000,2015-02-07 00:11:05.0000000,02/07/15,NA,00:11:05.00,BOSTON,MA,2210,CONGRESS ST,US,5347771
138062,5347747,63420410,NCID,319047,8,0,199,0,MB2769-H11202 02/07/2015 12:46:07 AM EST 8 mph,5.5,MOVING UPDATE,MB2769-H11202,8.699,S,0,-71.10974833,42.32330056,2015-02-07 05:46:06.0000000,2015-02-07 00:46:06.0000000,02/07/15,111,00:46:06.00,BOSTON,MA,2130,BYNNER ST,US,5347772
138063,5347749,63420412,NCID,426385,8,0,297,0,SNOW358 02/07/2015 12:12:35 AM EST 28 mph,23.8,MOVING UPDATE,SNOW358,28.583,NW,0,-71.05878167,42.34877583,2015-02-07 05:12:35.0000000,2015-02-07 00:12:35.0000000,02/07/15,NA,00:12:35.00,BOSTON,MA,2111,24C,US,5347774
138064,5347750,63420413,NCID,318975,2,0,207,0,MB965-H12215 02/07/2015 12:46:16 AM EST 1 mph,5.6,STOP,MB965-H12215,1.243,SW,0,-71.06004972,42.36314028,2015-02-07 05:46:15.0000000,2015-02-07 00:46:15.0000000,02/07/15,54,00:46:15.00,BOSTON,MA,2114,MERRIMAC ST,US,5347775
138065,5347751,63420414,NCID,426321,8,0,196,0,SNOW326 02/07/2015 12:43:36 AM EST 26 mph,5.5,MOVING UPDATE,SNOW326,26.719,S,0,-71.12463,42.305415,2015-02-07 05:43:36.0000000,2015-02-07 00:43:36.0000000,02/07/15,1029,00:43:36.00,BOSTON,MA,2130,LOUDERS LN,US,5347776
138066,5347752,63420415,NCID,426321,8,0,217,0,SNOW326 02/07/2015 12:44:41 AM EST 19 mph,5.6,MOVING UPDATE,SNOW326,19.884,SW,0,-71.12771444,42.3003725,2015-02-07 05:44:41.0000000,2015-02-07 00:44:41.0000000,02/07/15,1151,00:44:41.00,BOSTON,MA,2130,ALLANDALE ST,US,5347777
138067,5347753,63420416,NCID,456225,38,0,382,0,MB90-H14316 02/07/2015 12:46:23 AM EST 0 mph,9,OTHER,MB90-H14316,0,N,0,-71.12687528,42.28787444,2015-02-07 05:46:25.0000000,2015-02-07 00:46:25.0000000,02/07/15,4171,00:46:25.00,BOSTON,MA,2131,MURRAY HILL RD,US,5347778
138068,5347754,63420417,NCID,426321,8,0,237,0,SNOW326 02/07/2015 12:45:46 AM EST 8 mph,5.6,MOVING UPDATE,SNOW326,8.699,SW,0,-71.13272472,42.29693417,2015-02-07 05:45:46.0000000,2015-02-07 00:45:46.0000000,02/07/15,NA,00:45:46.00,BOSTON,MA,2131,VFW PKWY,US,5347779
138069,5347755,63420418,NCID,426385,8,0,196,0,SNOW358 02/07/2015 12:19:11 AM EST 13 mph,23.5,MOVING UPDATE,SNOW358,13.049,S,0,-71.07516444,42.32519361,2015-02-07 05:19:11.0000000,2015-02-07 00:19:11.0000000,02/07/15,5,00:19:11.00,BOSTON,MA,2119,MT PLEASANT AVE,US,5347780
138070,5347759,63420424,NCID,426385,5,0,249,0,SNOW358 02/07/2015 12:29:03 AM EST 15 mph,23.7,MOVING CONFIRMATION,SNOW358,15.534,W,0,-71.08936417,42.29776,2015-02-07 05:29:03.0000000,2015-02-07 00:29:03.0000000,02/07/15,47,00:29:03.00,BOSTON,MA,2124,ANGELL ST,US,5347784
138071,5347761,63420432,NCID,440215,8,0,39,0,MB1991-H10506 02/07/2015 12:46:46 AM EST 15 mph,5.2,MOVING UPDATE,MB1991-H10506,15.534,NE,0,-71.15374639,42.26436111,2015-02-07 05:46:46.0000000,2015-02-07 00:46:46.0000000,02/07/15,5086,00:46:46.00,BOSTON,MA,2132,KERSHAW RD,US,5347786
138072,5347762,63420433,NCID,426385,8,0,19,0,SNOW358 02/07/2015 12:39:51 AM EST 19 mph,23.1,MOVING UPDATE,SNOW358,19.884,N,0,-71.07954722,42.31345639,2015-02-07 05:39:51.0000000,2015-02-07 00:39:51.0000000,02/07/15,315,00:39:51.00,BOSTON,MA,2121,LAWRENCE AVE,US,5347787
138073,5347765,63420442,NCID,426385,8,0,28,0,SNOW358 02/07/2015 12:42:06 AM EST 19 mph,23.2,MOVING UPDATE,SNOW358,19.884,NE,0,-71.07600139,42.32380972,2015-02-07 05:42:06.0000000,2015-02-07 00:42:06.0000000,02/07/15,42,00:42:06.00,BOSTON,MA,2119,WINTHROP ST,US,5347790
138074,5347768,63420460,NCID,426317,8,0,259,0,SNOW324 02/07/2015 12:43:12 AM EST 22 mph,28.7,MOVING UPDATE,SNOW324,22.369,W,0,-71.1183375,42.30878417,2015-02-07 05:43:12.0000000,2015-02-07 00:43:12.0000000,02/07/15,835,00:43:12.00,BOSTON,MA,2130,ALDWORTH ST,US,5347793
138075,5347775,63420478,NCID,426317,8,0,180,0,SNOW324 02/07/2015 12:42:07 AM EST 19 mph,28.5,MOVING UPDATE,SNOW324,19.884,S,0,-71.11412083,42.31291444,2015-02-07 05:42:07.0000000,2015-02-07 00:42:07.0000000,02/07/15,661,00:42:07.00,BOSTON,MA,2130,STARR LN,US,5347800
138076,5347776,63420479,NCID,440179,3,1,382,0,MB1980-H99319 02/07/2015 12:39:44 AM EST Stop: 0H:7M,30,MOVING,MB1980-H99319,0,,430,-71.01051861,42.385495,2015-02-07 05:47:01.0000000,2015-02-07 00:47:01.0000000,02/07/15,12,00:47:01.00,BOSTON,MA,2128,BENNINGTON ST,US,5347801
138077,5347777,63420480,NCID,440179,5,0,61,0,MB1980-H99319 02/07/2015 12:47:02 AM EST 5 mph,30.2,MOVING CONFIRMATION,MB1980-H99319,5.592,NE,0,-71.01016917,42.3855175,2015-02-07 05:47:02.0000000,2015-02-07 00:47:02.0000000,02/07/15,815,00:47:02.00,BOSTON,MA,2128,TRIDENT ST,US,5347802
138078,5347779,63420482,NCID,426019,2,0,382,0,SNOW175 02/07/2015 12:39:42 AM EST 0 mph,30,STOP,SNOW175,0,N,0,-71.06855,42.31285028,2015-02-07 05:39:42.0000000,2015-02-07 00:39:42.0000000,02/07/15,448,00:39:42.00,BOSTON,MA,2125,GLENDALE ST,US,5347804
138079,5347780,63420483,NCID,426317,8,0,237,0,SNOW324 02/07/2015 12:46:32 AM EST 28 mph,28.6,MOVING UPDATE,SNOW324,28.583,SW,0,-71.13214,42.29720222,2015-02-07 05:46:32.0000000,2015-02-07 00:46:32.0000000,02/07/15,1265,00:46:32.00,BOSTON,MA,2132,VFW PKWY,US,5347805
138080,5347781,63420487,NCID,426317,8,0,219,0,SNOW324 02/07/2015 12:45:27 AM EST 8 mph,28.6,MOVING UPDATE,SNOW324,8.699,SW,0,-71.12774667,42.30042611,2015-02-07 05:45:27.0000000,2015-02-07 00:45:27.0000000,02/07/15,1151,00:45:27.00,BOSTON,MA,2130,ALLANDALE ST,US,5347806
138081,5347784,63420490,NCID,426019,5,0,228,0,SNOW175 02/07/2015 12:46:22 AM EST 8 mph,30.6,MOVING CONFIRMATION,SNOW175,8.699,SW,0,-71.07000944,42.31149833,2015-02-07 05:46:22.0000000,2015-02-07 00:46:22.0000000,02/07/15,398,00:46:22.00,BOSTON,MA,2125,QUINCY ST,US,5347809
138082,5347786,63420492,NCID,426019,8,0,45,0,SNOW175 02/07/2015 12:47:27 AM EST 4 mph,30.2,MOVING UPDATE,SNOW175,4.35,NE,0,-71.07263778,42.30943306,2015-02-07 05:47:27.0000000,2015-02-07 00:47:27.0000000,02/07/15,319,00:47:27.00,BOSTON,MA,2121,COLUMBIA TER,US,5347811
138083,5347791,63420497,NCID,440145,8,0,319,0,MB1177-H02301 02/07/2015 12:46:43 AM EST 29 mph,11.8,MOVING UPDATE,MB1177-H02301,29.826,NW,0,-71.06128833,42.37073972,2015-02-07 05:46:43.0000000,2015-02-07 00:46:43.0000000,02/07/15,NA,00:46:43.00,BOSTON,MA,2129,WATER ST,US,5347816
